Price,Close,High,Low,Open,Volume
Ticker,RB=F,RB=F,RB=F,RB=F,RB=F
Date,,,,,
2024-09-06,1.8960000276565552,1.9593000411987305,1.8756999969482422,1.9362000226974487,52061
2024-09-09,1.9204000234603882,1.9503999948501587,1.896399974822998,1.90339994430542,75910
2024-09-10,1.8700000047683716,1.9465999603271484,1.8583999872207642,1.9327000379562378,76754
2024-09-11,1.8971999883651733,1.9199999570846558,1.8545000553131104,1.8845000267028809,69500
2024-09-12,1.9270000457763672,1.948699951171875,1.8913999795913696,1.892199993133545,55631
2024-09-13,1.9301999807357788,1.9716999530792236,1.927899956703186,1.9368000030517578,61996
2024-09-16,1.9681999683380127,1.985200047492981,1.9214999675750732,1.9395999908447266,48856
2024-09-17,2.0018999576568604,2.005500078201294,1.958899974822998,1.9773000478744507,46949
2024-09-18,2.010699987411499,2.0209999084472656,1.9642000198364258,1.9916000366210938,45565
2024-09-19,2.059999942779541,2.0673999786376953,1.9948999881744385,1.999400019645691,44207
2024-09-20,2.036400079727173,2.062700033187866,2.0316998958587646,2.060699939727783,30914
2024-09-23,1.9902000427246094,2.0548999309539795,1.9709999561309814,2.0464999675750732,31758
2024-09-24,2.0297000408172607,2.0478999614715576,1.996899962425232,2.0023999214172363,29058
2024-09-25,1.999899983406067,2.033900022506714,1.9767999649047852,2.031100034713745,37349
2024-09-26,1.961300015449524,2.0104000568389893,1.945099949836731,2.001800060272217,37032
2024-09-27,1.9529999494552612,1.975000023841858,1.929900050163269,1.9479000568389893,24956
2024-09-30,1.9621000289916992,1.985700011253357,1.9529999494552612,1.9529999494552612,57303
2024-10-01,1.966599941253662,2.007699966430664,1.8811999559402466,1.930799961090088,71724
2024-10-02,1.9859000444412231,2.0290000438690186,1.9611999988555908,1.993299961090088,62286
2024-10-03,2.092600107192993,2.104099988937378,1.9980000257492065,2.0123000144958496,72889
2024-10-04,2.0957999229431152,2.1257998943328857,2.082200050354004,2.0943000316619873,66667
2024-10-07,2.1538000106811523,2.16729998588562,2.0741000175476074,2.0959999561309814,71011
2024-10-08,2.0680999755859375,2.175299882888794,2.0448999404907227,2.1549999713897705,61046
2024-10-09,2.0664000511169434,2.0866000652313232,2.0199999809265137,2.0699000358581543,59912
2024-10-10,2.150899887084961,2.158099889755249,2.0643999576568604,2.0659000873565674,50077
2024-10-11,2.151599884033203,2.164599895477295,2.117500066757202,2.145900011062622,53416
2024-10-14,2.108599901199341,2.1461000442504883,2.0608999729156494,2.1461000442504883,32413
2024-10-15,2.0376999378204346,2.0713999271392822,2.008500099182129,2.0546000003814697,41537
2024-10-16,2.040299892425537,2.0536000728607178,2.0157999992370605,2.039599895477295,38014
2024-10-17,2.046799898147583,2.060800075531006,2.0072999000549316,2.0485999584198,39327
2024-10-18,2.002000093460083,2.054800033569336,1.986299991607666,2.0355000495910645,44117
2024-10-21,2.014699935913086,2.0450000762939453,1.996399998664856,2.005500078201294,29097
2024-10-22,2.071500062942505,2.075000047683716,1.9946000576019287,2.0023000240325928,21820
2024-10-23,2.0413999557495117,2.0757999420166016,2.0269999504089355,2.065200090408325,20127
2024-10-24,2.0276999473571777,2.0757999420166016,2.0139999389648438,2.0457000732421875,25573
2024-10-25,2.0785000324249268,2.0841000080108643,2.0225000381469727,2.0339999198913574,31799
2024-10-28,1.9664000272750854,2.052000045776367,1.9617999792099,2.052000045776367,27609
2024-10-29,1.951799988746643,1.992300033569336,1.933899998664856,1.9779000282287598,21145
2024-10-30,1.9957000017166138,2.0062999725341797,1.9563000202178955,1.957200050354004,19597
2024-10-31,2.003499984741211,2.0172998905181885,1.9940999746322632,1.9940999746322632,51979
2024-11-01,1.9665000438690186,2.024399995803833,1.9632999897003174,2.000999927520752,67902
2024-11-04,2.019200086593628,2.032900094985962,1.9812999963760376,1.9815000295639038,63800
2024-11-05,2.044600009918213,2.0606000423431396,2.017400026321411,2.029099941253662,55802
2024-11-06,2.035399913787842,2.0576999187469482,1.9809999465942383,2.041800022125244,63965
2024-11-07,2.0536000728607178,2.061800003051758,2.011699914932251,2.0397000312805176,63739
2024-11-08,2.012500047683716,2.0510001182556152,1.9984999895095825,2.0499000549316406,66510
2024-11-11,1.9570000171661377,2.021899938583374,1.955399990081787,2.012700080871582,66372
2024-11-12,1.9643000364303589,1.993399977684021,1.9491000175476074,1.9606000185012817,70866
2024-11-13,1.9651000499725342,1.9850000143051147,1.9299999475479126,1.961300015449524,63485
2024-11-14,1.9816999435424805,1.9950000047683716,1.947700023651123,1.9539999961853027,57374
2024-11-15,1.9493000507354736,1.993499994277954,1.9459999799728394,1.9778000116348267,47701
2024-11-18,2.0183000564575195,2.0255000591278076,1.940000057220459,1.9452999830245972,52395
2024-11-19,2.0376999378204346,2.047300100326538,2.0,2.0139999389648438,49641
2024-11-20,2.045799970626831,2.071899890899658,2.03410005569458,2.038599967956543,40177
2024-11-21,2.0594000816345215,2.092600107192993,2.0283000469207764,2.045799970626831,45415
2024-11-22,2.0613999366760254,2.080199956893921,2.033600091934204,2.0492000579833984,35782
2024-11-25,2.000499963760376,2.0636000633239746,1.9902000427246094,2.0631000995635986,30263
2024-11-26,1.9917999505996704,2.0369999408721924,1.9759000539779663,2.0,27268
2024-11-27,1.9733999967575073,2.0055999755859375,1.955399990081787,1.993899941444397,28690
2024-11-29,1.9436999559402466,2.0,1.930299997329712,1.9890999794006348,60256
2024-12-02,1.917199969291687,1.9323999881744385,1.8968000411987305,1.9049999713897705,66514
2024-12-03,1.962399959564209,1.9708000421524048,1.9124000072479248,1.9189000129699707,68620
2024-12-04,1.9391000270843506,1.9793000221252441,1.9355000257492065,1.9632999897003174,60447
2024-12-05,1.9325000047683716,1.9515000581741333,1.9208999872207642,1.9394999742507935,45548
2024-12-06,1.9062000513076782,1.9377000331878662,1.8948999643325806,1.9356000423431396,71965
2024-12-09,1.9524999856948853,1.9634000062942505,1.901900053024292,1.9049999713897705,63364
2024-12-10,1.9567999839782715,1.9726999998092651,1.9358999729156494,1.9450000524520874,62534
2024-12-11,1.98580002784729,1.993499994277954,1.9490000009536743,1.9515000581741333,59060
2024-12-12,1.9884999990463257,1.9989999532699585,1.955899953842163,1.9915000200271606,56100
2024-12-13,2.001800060272217,2.013000011444092,1.9838000535964966,1.9904999732971191,45013
2024-12-16,1.9757000207901,2.0020999908447266,1.9706000089645386,1.9974000453948975,37111
2024-12-17,1.9438999891281128,1.9815000295639038,1.9291000366210938,1.9774999618530273,44580
2024-12-18,1.9428000450134277,1.976099967956543,1.9292000532150269,1.9494999647140503,43448
2024-12-19,1.9227999448776245,1.9535000324249268,1.9115999937057495,1.9312000274658203,31488
2024-12-20,1.94159996509552,1.9507999420166016,1.903499960899353,1.9170000553131104,31067
2024-12-23,1.9383000135421753,1.9596999883651733,1.9189000129699707,1.94159996509552,26705
2024-12-24,1.958899974822998,1.9809999465942383,1.9423999786376953,1.9464000463485718,19513
2024-12-26,1.9457999467849731,1.9736000299453735,1.9362000226974487,1.9733999967575073,16591
2024-12-27,1.9581999778747559,1.9666999578475952,1.9413000345230103,1.9474999904632568,17384
2024-12-30,1.9763000011444092,1.9917000532150269,1.9449000358581543,1.9503999948501587,15788
2024-12-31,2.001499891281128,2.004699945449829,1.9687000513076782,1.9835000038146973,41327
2025-01-02,2.0518999099731445,2.0729000568389893,2.0088000297546387,2.009000062942505,55838
2025-01-03,2.0536999702453613,2.0657999515533447,2.0423998832702637,2.053299903869629,53208
2025-01-06,2.0355000495910645,2.0804998874664307,2.0269999504089355,2.0543999671936035,55508
2025-01-07,2.026599884033203,2.0492000579833984,2.0220999717712402,2.0311999320983887,61542
2025-01-08,2.010200023651123,2.044600009918213,2.0023999214172363,2.031100034713745,61571
2025-01-09,2.0283000469207764,2.04010009765625,2.0,2.0107998847961426,45540
2025-01-10,2.074899911880493,2.102799892425537,2.0336999893188477,2.0364999771118164,62691
2025-01-13,2.1003000736236572,2.121299982070923,2.072700023651123,2.0736000537872314,67010
2025-01-14,2.104599952697754,2.1233999729156494,2.086199998855591,2.1017000675201416,61209
2025-01-15,2.158900022506714,2.1744000911712646,2.1106998920440674,2.114000082015991,60375
2025-01-16,2.123199939727783,2.17549991607666,2.0966999530792236,2.1738998889923096,44251
2025-01-17,2.1122000217437744,2.132699966430664,2.1064000129699707,2.118799924850464,41799
2025-01-21,2.0843000411987305,2.1298999786376953,2.0752999782562256,2.1152000427246094,45139
2025-01-22,2.057800054550171,2.097899913787842,2.0534000396728516,2.085200071334839,23985
2025-01-23,2.0655999183654785,2.0836000442504883,2.0483999252319336,2.05679988861084,20067
2025-01-24,2.0490000247955322,2.066999912261963,2.031399965286255,2.055799961090088,35283
2025-01-27,2.0281999111175537,2.060499906539917,2.009999990463257,2.047499895095825,25295
2025-01-28,2.0525999069213867,2.0604000091552734,2.0250000953674316,2.0269999504089355,24319
2025-01-29,2.0357000827789307,2.061300039291382,2.028899908065796,2.0529000759124756,18864
2025-01-30,2.037400007247925,2.0625,2.0113000869750977,2.04010009765625,15753
2025-01-31,2.0364999771118164,2.056999921798706,2.0097999572753906,2.056999921798706,92030
2025-02-03,2.1177000999450684,2.168100118637085,2.071700096130371,2.118799924850464,122705
2025-02-04,2.0989999771118164,2.1115000247955322,2.0429000854492188,2.0768001079559326,76626
2025-02-05,2.0506999492645264,2.10509991645813,2.0392000675201416,2.101300001144409,57203
2025-02-06,2.074700117111206,2.080199956893921,2.042799949645996,2.047800064086914,60742
2025-02-07,2.1050000190734863,2.1105000972747803,2.0717999935150146,2.072999954223633,67109
2025-02-10,2.1041998863220215,2.1308000087738037,2.099299907684326,2.1005001068115234,63536
2025-02-11,2.1473000049591064,2.1579999923706055,2.1003000736236572,2.106100082397461,65437
2025-02-12,2.089600086212158,2.153899908065796,2.0771000385284424,2.1501998901367188,66255
2025-02-13,2.1106998920440674,2.115999937057495,2.0546998977661133,2.0759999752044678,60306
2025-02-14,2.089900016784668,2.129499912261963,2.0808000564575195,2.112499952316284,53281
2025-02-18,2.086699962615967,2.115000009536743,2.072200059890747,2.0833001136779785,46060
2025-02-19,2.0864999294281006,2.11299991607666,2.066499948501587,2.0905001163482666,36529
2025-02-20,2.0864999294281006,2.1043999195098877,2.0732998847961426,2.079900026321411,32898
2025-02-21,2.026700019836426,2.0906999111175537,2.0239999294281006,2.089900016784668,29746
2025-02-24,2.010999917984009,2.0404000282287598,2.003999948501587,2.0257999897003174,35812
2025-02-25,1.9673000574111938,2.0350000858306885,1.9636000394821167,2.0264999866485596,23678
2025-02-26,1.9488999843597412,1.972599983215332,1.9297000169754028,1.969099998474121,23109
2025-02-27,1.9966000318527222,2.002000093460083,1.9393999576568604,1.9464000463485718,16736
2025-02-28,1.9702999591827393,1.985700011253357,1.9635000228881836,1.985700011253357,54231
2025-03-03,2.1877999305725098,2.2488999366760254,2.1763999462127686,2.229099988937378,68606
2025-03-04,2.194200038909912,2.2046000957489014,2.1501998901367188,2.197200059890747,65043
2025-03-05,2.13700008392334,2.18530011177063,2.096100091934204,2.1770999431610107,75874
2025-03-06,2.1012001037597656,2.14520001411438,2.089200019836426,2.134700059890747,53170
2025-03-07,2.1087000370025635,2.1505000591278076,2.094399929046631,2.09689998626709,64117
2025-03-10,2.0924999713897705,2.1338999271392822,2.0852999687194824,2.1075000762939453,54972
2025-03-11,2.1050000190734863,2.1305999755859375,2.070199966430664,2.0857999324798584,51293
2025-03-12,2.150099992752075,2.1572999954223633,2.1087000370025635,2.1159000396728516,54887
2025-03-13,2.1331000328063965,2.1610000133514404,2.125699996948242,2.1496999263763428,50220
2025-03-14,2.148699998855591,2.1526999473571777,2.1268999576568604,2.134000062942505,40942
2025-03-17,2.1812000274658203,2.186500072479248,2.1522998809814453,2.1600000858306885,41636
2025-03-18,2.1684000492095947,2.2067999839782715,2.1568000316619873,2.1786000728607178,37543
2025-03-19,2.169600009918213,2.186300039291382,2.1487998962402344,2.1630001068115234,29357
2025-03-20,2.1910998821258545,2.196500062942505,2.1465001106262207,2.168600082397461,30486
2025-03-21,2.1953999996185303,2.2049999237060547,2.172600030899048,2.1975998878479004,31974
2025-03-24,2.2065999507904053,2.2130000591278076,2.1809000968933105,2.192699909210205,27674
2025-03-25,2.208699941635132,2.224100112915039,2.194999933242798,2.2079999446868896,28551
2025-03-26,2.232800006866455,2.246000051498413,2.2123000621795654,2.2132999897003174,25134
2025-03-27,2.2464001178741455,2.247999906539917,2.218400001525879,2.2351999282836914,21521
2025-03-28,2.2346999645233154,2.2578001022338867,2.22379994392395,2.248199939727783,23434
2025-03-31,2.283099889755249,2.286099910736084,2.232800006866455,2.2346999645233154,65925
2025-04-01,2.302500009536743,2.311199903488159,2.281100034713745,2.2880001068115234,70882
2025-04-02,2.3310000896453857,2.3447000980377197,2.2934999465942383,2.3018999099731445,82128
2025-04-03,2.164299964904785,2.302500009536743,2.139699935913086,2.302500009536743,103855
2025-04-04,2.054500102996826,2.159899950027466,2.006500005722046,2.1528000831604004,78450
